flt_id,日期,航司,航班号,计划起飞,实际起飞,计划降落,实际降落,实际上轮档,计划始发站,实际始发站,计划到达站,实际到达站,month_of_year,week_of_year,day_of_week,day_of_year,minutes_of_day,计划飞行时长,实际飞行时长,实际滑行时长,实际上轮档时长,机型
436967050,2024/4/5 0:00,MU,2388,2024/4/5 10:45,2024/4/5 10:44,2024/4/5 12:55,2024/4/5 12:22,2024/4/5 12:35,NKG,NKG,XIY,XIY,4,14,5,96,775,130,98,13,111,32L
437119671,2024/4/5 0:00,MU,2138,2024/4/5 16:00,2024/4/5 16:00,2024/4/5 18:40,2024/4/5 18:15,2024/4/5 18:24,FOC,FOC,XIY,XIY,4,14,5,96,1120,160,135,9,144,32L
436985933,2024/4/5 0:00,MU,2308,2024/4/5 23:15,2024/4/5 23:07,2024/4/6 1:20,2024/4/6 0:45,2024/4/6 0:49,KWL,KWL,XIY,XIY,4,14,6,97,80,125,98,4,102,32L
437239971,2024/4/5 0:00,MU,2172,2024/4/5 18:30,2024/4/5 18:47,2024/4/5 21:30,2024/4/5 21:23,2024/4/5 21:29,HAK,HAK,XIY,XIY,4,14,5,96,1290,180,156,6,162,32L
437448719,2024/4/5 0:00,MU,2298,2024/4/5 16:45,2024/4/5 16:50,2024/4/5 19:10,2024/4/5 18:58,2024/4/5 19:03,DLC,DLC,XIY,XIY,4,14,5,96,1150,145,128,5,133,32L
437041477,2024/4/5 0:00,MU,2386,2024/4/5 17:10,2024/4/5 17:15,2024/4/5 21:05,2024/4/5 20:44,2024/4/5 20:50,HTN,HTN,XIY,XIY,4,14,5,96,1265,235,209,6,215,32L
437560972,2024/4/5 0:00,MU,2140,2024/4/5 19:35,2024/4/5 19:46,2024/4/5 22:40,2024/4/5 22:30,2024/4/5 22:34,SYX,SYX,XIY,XIY,4,14,5,96,1360,185,164,4,168,325
437126854,2024/4/5 0:00,MU,2184,2024/4/5 10:25,2024/4/5 10:26,2024/4/5 13:30,2024/4/5 13:26,2024/4/5 13:37,SHE,SHE,XIY,XIY,4,14,5,96,810,185,180,11,191,32L
437565066,2024/4/5 0:00,MU,2322,2024/4/5 20:05,2024/4/5 20:37,2024/4/5 23:25,2024/4/5 23:47,2024/4/5 23:58,KRY,KRY,XIY,XIY,4,14,5,96,1405,200,190,11,201,32L
437485461,2024/4/5 0:00,MU,6295,2024/4/5 11:45,2024/4/5 12:00,2024/4/5 14:15,2024/4/5 14:04,2024/4/5 14:19,PVG,PVG,XIY,XIY,4,14,5,96,855,150,124,15,139,32L
437553094,2024/4/5 0:00,MU,2302,2024/4/5 13:30,2024/4/5 16:47,2024/4/5 16:05,2024/4/5 18:53,2024/4/5 18:59,CAN,CAN,XIY,XIY,4,14,5,96,965,155,126,6,132,32L
437172077,2024/4/5 0:00,MU,2208,2024/4/5 18:20,2024/4/5 18:26,2024/4/5 20:30,2024/4/5 20:15,2024/4/5 20:19,KMG,KMG,XIY,XIY,4,14,5,96,1230,130,109,4,113,32L
437241136,2024/4/5 0:00,MU,2266,2024/4/5 18:55,2024/4/5 18:55,2024/4/5 20:40,2024/4/5 20:18,2024/4/5 20:24,CSX,CSX,XIY,XIY,4,14,5,96,1240,105,83,6,89,32L
437053715,2024/4/5 0:00,MU,2362,2024/4/5 21:40,2024/4/5 21:41,2024/4/5 23:50,2024/4/5 23:32,2024/4/5 23:37,KMG,KMG,XIY,XIY,4,14,5,96,1430,130,111,5,116,320
437154285,2024/4/5 0:00,MU,2230,2024/4/5 12:20,2024/4/5 12:25,2024/4/5 15:00,2024/4/5 14:39,2024/4/5 14:46,FOC,FOC,XIY,XIY,4,14,5,96,900,160,134,7,141,32L
437392098,2024/4/5 0:00,MU,2212,2024/4/5 14:25,2024/4/5 14:45,2024/4/5 18:05,2024/4/5 17:59,2024/4/5 18:03,HRB,HRB,XIY,XIY,4,14,5,96,1085,220,194,4,198,32L
437503444,2024/4/5 0:00,MU,2272,2024/4/5 18:40,2024/4/5 18:31,2024/4/5 22:20,2024/4/5 21:40,2024/4/5 21:48,CGQ,CGQ,XIY,XIY,4,14,5,96,1340,220,189,8,197,32L
437397636,2024/4/5 0:00,MU,2268,2024/4/5 21:35,2024/4/5 21:35,2024/4/5 23:00,2024/4/5 22:33,2024/4/5 22:37,CKG,CKG,XIY,XIY,4,14,5,96,1380,85,58,4,62,32L
437291686,2024/4/5 0:00,MU,2389,2024/4/5 18:00,2024/4/5 18:11,2024/4/5 20:45,2024/4/5 20:23,2024/4/5 20:29,NGB,NGB,XIY,XIY,4,14,5,96,1245,165,132,6,138,32L
437529458,2024/4/5 0:00,MU,2292,2024/4/5 11:55,2024/4/5 12:08,2024/4/5 14:25,2024/4/5 14:06,2024/4/5 14:12,HGH,HGH,XIY,XIY,4,14,5,96,865,150,118,6,124,32L
437582869,2024/4/5 0:00,MU,5725,2024/4/5 17:40,2024/4/5 17:49,2024/4/5 19:55,2024/4/5 19:42,2024/4/5 19:46,DLU,DLU,XIY,XIY,4,14,5,96,1195,135,113,4,117,737
437521807,2024/4/5 0:00,MU,2246,2024/4/5 21:20,2024/4/5 21:28,2024/4/6 1:00,2024/4/6 0:43,2024/4/6 0:54,HRB,HRB,XIY,XIY,4,14,6,97,60,220,195,11,206,32L
437454116,2024/4/5 0:00,MU,5791,2024/4/5 12:20,2024/4/5 12:21,2024/4/5 14:45,2024/4/5 14:46,2024/4/5 14:56,JHG,JHG,XIY,XIY,4,14,5,96,885,145,145,10,155,737
437141963,2024/4/5 0:00,MU,2290,2024/4/5 22:00,2024/4/5 21:53,2024/4/6 0:45,2024/4/6 0:09,2024/4/6 0:13,WNZ,WNZ,XIY,XIY,4,14,6,97,45,165,136,4,140,32L
437172685,2024/4/5 0:00,MU,2216,2024/4/5 15:30,2024/4/5 15:30,2024/4/5 17:35,2024/4/5 17:19,2024/4/5 17:23,DNH,DNH,XIY,XIY,4,14,5,96,1055,125,109,4,113,319
437578044,2024/4/5 0:00,MU,9924,2024/4/5 22:50,2024/4/5 22:47,2024/4/6 1:15,2024/4/6 0:41,2024/4/6 0:48,YNT,YNT,XIY,XIY,4,14,6,97,75,145,114,7,121,319
437518411,2024/4/5 0:00,MU,2278,2024/4/5 18:15,2024/4/5 18:16,2024/4/5 20:15,2024/4/5 20:03,2024/4/5 20:13,TSN,TSN,XIY,XIY,4,14,5,96,1215,120,107,10,117,320
437463563,2024/4/5 0:00,MU,2110,2024/4/5 13:00,2024/4/5 13:04,2024/4/5 15:15,2024/4/5 14:42,2024/4/5 14:49,PKX,PKX,XIY,XIY,4,14,5,96,915,135,98,7,105,320
437385473,2024/4/5 0:00,MU,5562,2024/4/5 22:55,2024/4/5 22:44,2024/4/6 1:05,2024/4/6 0:24,2024/4/6 0:29,LYG,LYG,XIY,XIY,4,14,6,97,65,130,100,5,105,319
437041934,2024/4/5 0:00,MU,2366,2024/4/5 22:20,2024/4/5 22:11,2024/4/5 23:35,2024/4/5 23:11,2024/4/5 23:19,DSN,DSN,XIY,XIY,4,14,5,96,1415,75,60,8,68,319
437013307,2024/4/5 0:00,MU,2432,2024/4/5 22:45,2024/4/5 22:39,2024/4/6 0:15,2024/4/5 23:51,2024/4/5 23:55,DYG,DYG,XIY,XIY,4,14,6,97,15,90,72,4,76,319
437004770,2024/4/5 0:00,MU,2150,2024/4/5 10:40,2024/4/5 10:41,2024/4/5 12:30,2024/4/5 12:05,2024/4/5 12:12,KWE,KWE,XIY,XIY,4,14,5,96,750,110,84,7,91,319
437042117,2024/4/5 0:00,MU,6924,2024/4/5 12:15,2024/4/5 12:17,2024/4/5 14:20,2024/4/5 14:12,2024/4/5 14:26,TSN,TSN,XIY,XIY,4,14,5,96,860,125,115,14,129,319
437419907,2024/4/5 0:00,MU,2210,2024/4/5 12:55,2024/4/5 13:09,2024/4/5 16:00,2024/4/5 15:46,2024/4/5 16:00,SWA,SWA,XIY,XIY,4,14,5,96,960,185,157,14,171,319
437063067,2024/4/5 0:00,MU,2440,2024/4/5 11:20,2024/4/5 11:25,2024/4/5 14:20,2024/4/5 13:57,2024/4/5 14:09,LXA,LXA,XIY,XIY,4,14,5,96,860,180,152,12,164,319
437293460,2024/4/5 0:00,MU,2166,2024/4/5 18:00,2024/4/5 18:02,2024/4/5 20:35,2024/4/5 20:01,2024/4/5 20:05,SHA,SHA,XIY,XIY,4,14,5,96,1235,155,119,4,123,320
437308095,2024/4/5 0:00,MU,2781,2024/4/5 11:30,2024/4/5 11:23,2024/4/5 13:55,2024/4/5 13:20,2024/4/5 13:25,WUX,WUX,XIY,XIY,4,14,5,96,835,145,117,5,122,320
436963100,2024/4/5 0:00,MU,2336,2024/4/5 15:30,2024/4/5 15:32,2024/4/5 18:30,2024/4/5 18:05,2024/4/5 18:10,LXA,LXA,XIY,XIY,4,14,5,96,1110,180,153,5,158,319
437445446,2024/4/5 0:00,MU,2436,2024/4/5 21:30,2024/4/5 21:33,2024/4/6 0:50,2024/4/6 0:27,2024/4/6 0:36,KRL,KRL,XIY,XIY,4,14,6,97,50,200,174,9,183,319
437395763,2024/4/5 0:00,MU,9801,2024/4/5 21:30,2024/4/5 21:46,2024/4/6 0:10,2024/4/5 23:53,2024/4/6 0:05,PVG,PVG,XIY,XIY,4,14,6,97,10,160,127,12,139,325
437285684,2024/4/5 0:00,MU,9894,2024/4/5 15:10,2024/4/5 21:05,2024/4/5 17:20,2024/4/5 22:52,2024/4/5 22:56,JGS,JGS,XIY,XIY,4,14,5,96,1040,130,107,4,111,320
437445278,2024/4/5 0:00,MU,5200,2024/4/5 23:20,2024/4/5 23:30,2024/4/6 1:20,2024/4/6 0:54,2024/4/6 0:58,PKX,PKX,XIY,XIY,4,14,6,97,80,120,84,4,88,325
437074963,2024/4/5 0:00,MU,5022,2024/4/5 16:00,2024/4/5 16:29,2024/4/5 18:15,2024/4/5 18:18,2024/4/5 18:22,TAO,TAO,XIY,XIY,4,14,5,96,1095,135,109,4,113,320
437401640,2024/4/5 0:00,MU,2384,2024/4/5 20:35,2024/4/5 20:43,2024/4/5 22:25,2024/4/5 22:09,2024/4/5 22:13,CSX,CSX,XIY,XIY,4,14,5,96,1345,110,86,4,90,325
436993614,2024/4/5 0:00,MU,2236,2024/4/5 21:55,2024/4/5 21:56,2024/4/5 23:40,2024/4/5 23:29,2024/4/5 23:34,KHN,KHN,XIY,XIY,4,14,5,96,1420,105,93,5,98,320
437220821,2024/4/5 0:00,MU,2082,2024/4/5 1:05,2024/4/5 1:05,2024/4/5 6:20,2024/4/5 5:09,2024/4/5 5:20,HKT,HKT,XIY,XIY,4,14,5,96,380,315,244,11,255,32L
437544464,2024/4/5 0:00,MU,6916,2024/4/5 22:50,2024/4/5 22:41,2024/4/6 1:50,2024/4/6 1:22,2024/4/6 1:27,SHE,SHE,XIY,XIY,4,14,6,97,110,180,161,5,166,32L
437292501,2024/4/5 0:00,MU,2312,2024/4/5 11:25,2024/4/5 13:24,2024/4/5 13:50,2024/4/5 15:33,2024/4/5 15:38,CAN,CAN,XIY,XIY,4,14,5,96,830,145,129,5,134,32L
436958533,2024/4/5 0:00,MU,2190,2024/4/5 20:00,2024/4/5 19:57,2024/4/5 23:25,2024/4/5 23:14,2024/4/5 23:25,AKU,AKU,XIY,XIY,4,14,5,96,1405,205,197,11,208,319
437398423,2024/4/5 0:00,MU,2224,2024/4/5 19:45,2024/4/5 19:44,2024/4/5 22:20,2024/4/5 21:41,2024/4/5 21:44,HGH,HGH,XIY,XIY,4,14,5,96,1340,155,117,3,120,325
437075851,2024/4/5 0:00,MU,2114,2024/4/5 16:00,2024/4/5 16:03,2024/4/5 18:10,2024/4/5 17:42,2024/4/5 17:53,PKX,PKX,XIY,XIY,4,14,5,96,1090,130,99,11,110,319
437476693,2024/4/5 0:00,MU,2102,2024/4/5 8:00,2024/4/5 8:17,2024/4/5 10:10,2024/4/5 9:55,2024/4/5 10:03,PKX,PKX,XIY,XIY,4,14,5,96,610,130,98,8,106,33H
437244131,2024/4/5 0:00,MU,2146,2024/4/5 9:25,2024/4/5 9:18,2024/4/5 10:50,2024/4/5 10:19,2024/4/5 10:31,XNN,XNN,XIY,XIY,4,14,5,96,650,85,61,12,73,319
437312699,2024/4/5 0:00,MU,2262,2024/4/5 10:35,2024/4/5 10:57,2024/4/5 12:00,2024/4/5 11:57,2024/4/5 12:03,CKG,CKG,XIY,XIY,4,14,5,96,720,85,60,6,66,319
437032097,2024/4/5 0:00,MU,2162,2024/4/5 17:25,2024/4/5 17:28,2024/4/5 19:55,2024/4/5 19:28,2024/4/5 19:33,SHA,SHA,XIY,XIY,4,14,5,96,1195,150,120,5,125,32L
437148439,2024/4/5 0:00,MU,2214,2024/4/5 13:30,2024/4/5 13:55,2024/4/5 16:30,2024/4/5 16:10,2024/4/5 16:17,XMN,XMN,XIY,XIY,4,14,5,96,990,180,135,7,142,325
437591266,2024/4/5 0:00,MU,2188,2024/4/5 17:05,2024/4/5 17:09,2024/4/5 20:05,2024/4/5 19:24,2024/4/5 19:28,XMN,XMN,XIY,XIY,4,14,5,96,1205,180,135,4,139,32L
436979717,2024/4/5 0:00,MU,9962,2024/4/5 22:30,2024/4/5 22:21,2024/4/6 1:25,2024/4/6 0:35,2024/4/6 0:39,HYN,HYN,XIY,XIY,4,14,6,97,85,175,134,4,138,319
437342831,2024/4/5 0:00,MU,5677,2024/4/5 6:15,2024/4/5 6:23,2024/4/5 8:35,2024/4/5 8:24,2024/4/5 8:31,HGH,HGH,XIY,XIY,4,14,5,96,515,140,121,7,128,320
437048497,2024/4/5 0:00,MU,2426,2024/4/5 6:40,2024/4/5 6:33,2024/4/5 7:55,2024/4/5 7:37,2024/4/5 7:43,DSN,DSN,XIY,XIY,4,14,5,96,475,75,64,6,70,319
437166483,2024/4/5 0:00,MU,2335,2024/4/5 6:45,2024/4/5 7:04,2024/4/5 9:30,2024/4/5 9:04,2024/4/5 9:10,PVG,PVG,XIY,XIY,4,14,5,96,570,165,120,6,126,32L
437420478,2024/4/5 0:00,MU,2170,2024/4/5 20:30,2024/4/5 20:24,2024/4/5 23:05,2024/4/5 22:21,2024/4/5 22:25,SHA,SHA,XIY,XIY,4,14,5,96,1385,155,117,4,121,320
437550679,2024/4/5 0:00,MU,2153,2024/4/5 7:10,2024/4/5 7:11,2024/4/5 8:35,2024/4/5 8:15,2024/4/5 8:26,XNN,XNN,XIY,XIY,4,14,5,96,515,85,64,11,75,32L
437013168,2024/4/5 0:00,MU,2301,2024/4/5 7:00,2024/4/5 7:05,2024/4/5 8:20,2024/4/5 7:59,2024/4/5 8:05,INC,INC,XIY,XIY,4,14,5,96,500,80,54,6,60,32L
437297795,2024/4/5 0:00,MU,6955,2024/4/5 6:50,2024/4/5 7:12,2024/4/5 9:10,2024/4/5 9:16,2024/4/5 9:21,CAN,CAN,XIY,XIY,4,14,5,96,550,140,124,5,129,73L
437521959,2024/4/5 0:00,MU,2413,2024/4/5 7:15,2024/4/5 7:29,2024/4/5 9:25,2024/4/5 9:24,2024/4/5 9:30,TAO,TAO,XIY,XIY,4,14,5,96,565,130,115,6,121,325
436957214,2024/4/5 0:00,MU,2424,2024/4/5 9:15,2024/4/5 9:17,2024/4/5 11:30,2024/4/5 11:06,2024/4/5 11:12,WHA,WHA,XIY,XIY,4,14,5,96,690,135,109,6,115,319
437408176,2024/4/5 0:00,MU,9932,2024/4/5 7:20,2024/4/5 7:15,2024/4/5 11:30,2024/4/5 11:01,2024/4/5 11:09,KHG,KHG,XIY,XIY,4,14,5,96,690,250,226,8,234,319
437543426,2024/4/5 0:00,MU,2461,2024/4/5 7:50,2024/4/5 7:53,2024/4/5 9:30,2024/4/5 9:13,2024/4/5 9:18,WUH,WUH,XIY,XIY,4,14,5,96,570,100,80,5,85,73L
436965302,2024/4/5 0:00,MU,9940,2024/4/5 19:30,2024/4/5 19:27,2024/4/5 23:10,2024/4/5 22:57,2024/4/5 23:07,YIN,YIN,XIY,XIY,4,14,5,96,1390,220,210,10,220,32L
437452804,2024/4/5 0:00,MU,2142,2024/4/5 15:20,2024/4/5 15:19,2024/4/5 18:45,2024/4/5 18:28,2024/4/5 18:34,CGQ,CGQ,XIY,XIY,4,14,5,96,1125,205,189,6,195,32L
437043328,2024/4/5 0:00,MU,2122,2024/4/5 21:00,2024/4/5 21:13,2024/4/5 23:00,2024/4/5 22:42,2024/4/5 22:52,PKX,PKX,XIY,XIY,4,14,5,96,1380,120,89,10,99,320
436952879,2024/4/5 0:00,MU,9946,2024/4/5 9:25,2024/4/5 9:24,2024/4/5 12:50,2024/4/5 12:32,2024/4/5 12:47,CGQ,CGQ,XIY,XIY,4,14,5,96,770,205,188,15,203,319
437263874,2024/4/5 0:00,MU,2288,2024/4/5 9:30,2024/4/5 9:37,2024/4/5 10:50,2024/4/5 10:33,2024/4/5 10:40,UYN,UYN,XIY,XIY,4,14,5,96,650,80,56,7,63,319
437223730,2024/4/5 0:00,MU,6510,2024/4/5 9:50,2024/4/5 9:45,2024/4/5 12:25,2024/4/5 11:47,2024/4/5 11:56,YIW,YIW,XIY,XIY,4,14,5,96,745,155,122,9,131,319
437073887,2024/4/5 0:00,MU,6524,2024/4/5 9:55,2024/4/5 9:49,2024/4/5 11:50,2024/4/5 11:34,2024/4/5 11:39,DOY,DOY,XIY,XIY,4,14,5,96,710,115,105,5,110,320
437583465,2024/4/5 0:00,MU,2106,2024/4/5 10:00,2024/4/5 10:06,2024/4/5 12:00,2024/4/5 11:45,2024/4/5 11:57,PKX,PKX,XIY,XIY,4,14,5,96,720,120,99,12,111,32L
436982191,2024/4/5 0:00,MU,6204,2024/4/5 10:50,2024/4/5 10:55,2024/4/5 12:25,2024/4/5 12:14,2024/4/5 12:20,JIC,JIC,XIY,XIY,4,14,5,96,745,95,79,6,85,319
437372688,2024/4/5 0:00,MU,9920,2024/4/5 21:45,2024/4/5 21:36,2024/4/5 23:30,2024/4/5 23:01,2024/4/5 23:12,TNA,TNA,XIY,XIY,4,14,5,96,1410,105,85,11,96,320
437209158,2024/4/5 0:00,MU,6531,2024/4/5 20:10,2024/4/5 20:05,2024/4/5 22:30,2024/4/5 21:58,2024/4/5 22:09,TAO,TAO,XIY,XIY,4,14,5,96,1350,140,113,11,124,320
437179423,2024/4/5 0:00,MU,2346,2024/4/5 15:00,2024/4/5 15:01,2024/4/5 17:00,2024/4/5 16:29,2024/4/5 16:32,CSX,CSX,XIY,XIY,4,14,5,96,1020,120,88,3,91,320
437229906,2024/4/5 0:00,MU,2398,2024/4/5 15:50,2024/4/5 15:57,2024/4/5 18:20,2024/4/5 17:52,2024/4/5 17:56,HGH,HGH,XIY,XIY,4,14,5,96,1100,150,115,4,119,32L
437117116,2024/4/5 0:00,MU,2270,2024/4/5 12:45,2024/4/5 17:26,2024/4/5 15:30,2024/4/5 19:46,2024/4/5 19:53,SZX,SZX,XIY,XIY,4,14,5,96,930,165,140,7,147,325
437052070,2024/4/6 0:00,MU,9872,2024/4/6 19:30,2024/4/6 19:29,2024/4/6 23:25,2024/4/6 23:01,2024/4/6 23:13,QSZ,QSZ,XIY,XIY,4,14,6,97,1405,235,212,12,224,319
437391299,2024/4/6 0:00,MU,2224,2024/4/6 19:45,2024/4/6 19:50,2024/4/6 22:20,2024/4/6 21:53,2024/4/6 21:59,HGH,HGH,XIY,XIY,4,14,6,97,1340,155,123,6,129,325
437303826,2024/4/6 0:00,MU,2122,2024/4/6 21:00,2024/4/6 21:03,2024/4/6 23:00,2024/4/6 22:32,2024/4/6 22:36,PKX,PKX,XIY,XIY,4,14,6,97,1380,120,89,4,93,319
437402693,2024/4/6 0:00,MU,2324,2024/4/6 16:15,2024/4/6 16:16,2024/4/6 17:20,2024/4/6 17:06,2024/4/6 17:18,UYN,UYN,XIY,XIY,4,14,6,97,1040,65,50,12,62,319
437249541,2024/4/6 0:00,MU,2082,2024/4/6 1:05,2024/4/6 1:11,2024/4/6 6:20,2024/4/6 5:21,2024/4/6 5:32,HKT,HKT,XIY,XIY,4,14,6,97,380,315,250,11,261,32L
437034144,2024/4/6 0:00,MU,2170,2024/4/6 20:30,2024/4/6 20:34,2024/4/6 22:55,2024/4/6 22:40,2024/4/6 22:47,SHA,SHA,XIY,XIY,4,14,6,97,1375,145,126,7,133,32L
437308891,2024/4/6 0:00,MU,9960,2024/4/6 17:35,2024/4/6 17:25,2024/4/6 19:00,2024/4/6 18:25,2024/4/6 18:38,XNN,XNN,XIY,XIY,4,14,6,97,1140,85,60,13,73,319
436957000,2024/4/6 0:00,MU,6879,2024/4/6 8:35,2024/4/6 8:32,2024/4/6 9:50,2024/4/6 9:26,2024/4/6 9:37,LHW,LHW,XIY,XIY,4,14,6,97,590,75,54,11,65,320
437153311,2024/4/6 0:00,MU,2236,2024/4/6 21:55,2024/4/6 21:57,2024/4/6 23:40,2024/4/6 23:33,2024/4/6 23:45,KHN,KHN,XIY,XIY,4,14,6,97,1420,105,96,12,108,319
437031446,2024/4/6 0:00,MU,2263,2024/4/6 9:35,2024/4/6 9:44,2024/4/6 11:50,2024/4/6 11:31,2024/4/6 11:35,KMG,KMG,XIY,XIY,4,14,6,97,710,135,107,4,111,73M
437079558,2024/4/6 0:00,MU,2391,2024/4/6 13:25,2024/4/6 13:28,2024/4/6 16:10,2024/4/6 15:55,2024/4/6 16:03,WNZ,WNZ,XIY,XIY,4,14,6,97,970,165,147,8,155,32L
437403170,2024/4/6 0:00,MU,2393,2024/4/6 13:30,2024/4/6 13:30,2024/4/6 16:05,2024/4/6 15:51,2024/4/6 15:58,NGB,NGB,XIY,XIY,4,14,6,97,965,155,141,7,148,325
437536851,2024/4/6 0:00,MU,2983,2024/4/6 20:20,2024/4/6 20:21,2024/4/6 22:30,2024/4/6 22:10,2024/4/6 22:15,CZX,CZX,XIY,XIY,4,14,6,97,1350,130,109,5,114,319
437461098,2024/4/6 0:00,MU,2160,2024/4/6 15:45,2024/4/6 15:50,2024/4/6 18:15,2024/4/6 17:59,2024/4/6 18:05,SHA,SHA,XIY,XIY,4,14,6,97,1095,150,129,6,135,919
437463029,2024/4/6 0:00,MU,2312,2024/4/6 11:25,2024/4/6 16:29,2024/4/6 13:50,2024/4/6 18:37,2024/4/6 18:44,CAN,CAN,XIY,XIY,4,14,6,97,830,145,128,7,135,325
437365329,2024/4/6 0:00,MU,2320,2024/4/6 15:05,2024/4/6 18:52,2024/4/6 17:20,2024/4/6 20:44,2024/4/6 20:49,JGS,JGS,XIY,XIY,4,14,6,97,1040,135,112,5,117,320
437521637,2024/4/6 0:00,MU,9564,2024/4/6 7:55,2024/4/6 7:55,2024/4/6 9:55,2024/4/6 9:18,2024/4/6 9:26,HET,HET,XIY,XIY,4,14,6,97,595,120,83,8,91,319
437137841,2024/4/6 0:00,MU,2350,2024/4/6 22:40,2024/4/6 22:33,2024/4/7 0:10,2024/4/6 23:39,2024/4/6 23:47,XNN,XNN,XIY,XIY,4,14,0,98,10,90,66,8,74,320
437151818,2024/4/6 0:00,MU,2895,2024/4/6 17:00,2024/4/6 17:09,2024/4/6 19:00,2024/4/6 18:54,2024/4/6 19:00,NKG,NKG,XIY,XIY,4,14,6,97,1140,120,105,6,111,320
437088853,2024/4/6 0:00,MU,2174,2024/4/6 17:30,2024/4/6 17:41,2024/4/6 21:00,2024/4/6 20:49,2024/4/6 20:54,HRB,HRB,XIY,XIY,4,14,6,97,1260,210,188,5,193,73L
437200386,2024/4/6 0:00,MU,2210,2024/4/6 12:35,2024/4/6 12:38,2024/4/6 15:30,2024/4/6 15:20,2024/4/6 15:25,SWA,SWA,XIY,XIY,4,14,6,97,930,175,162,5,167,32L
437567841,2024/4/6 0:00,MU,6483,2024/4/6 7:40,2024/4/6 7:44,2024/4/6 10:20,2024/4/6 10:06,2024/4/6 10:11,NGB,NGB,XIY,XIY,4,14,6,97,620,160,142,5,147,32L
437084440,2024/4/6 0:00,MU,5723,2024/4/6 13:40,2024/4/6 13:47,2024/4/6 15:55,2024/4/6 15:33,2024/4/6 15:39,KMG,KMG,XIY,XIY,4,14,6,97,955,135,106,6,112,73L
437528670,2024/4/6 0:00,MU,2385,2024/4/6 8:00,2024/4/6 7:58,2024/4/6 9:40,2024/4/6 9:28,2024/4/6 9:33,HFE,HFE,XIY,XIY,4,14,6,97,580,100,90,5,95,32L
437240038,2024/4/6 0:00,MU,2386,2024/4/6 17:10,2024/4/6 17:09,2024/4/6 21:05,2024/4/6 20:47,2024/4/6 20:56,HTN,HTN,XIY,XIY,4,14,6,97,1265,235,218,9,227,32L
437046287,2024/4/6 0:00,MU,5677,2024/4/6 6:15,2024/4/6 6:17,2024/4/6 8:35,2024/4/6 8:15,2024/4/6 8:21,HGH,HGH,XIY,XIY,4,14,6,97,515,140,118,6,124,320
437577033,2024/4/6 0:00,MU,2461,2024/4/6 7:50,2024/4/6 7:59,2024/4/6 9:30,2024/4/6 9:20,2024/4/6 9:24,WUH,WUH,XIY,XIY,4,14,6,97,570,100,81,4,85,73L
437117225,2024/4/6 0:00,MU,2335,2024/4/6 6:45,2024/4/6 6:59,2024/4/6 9:30,2024/4/6 9:09,2024/4/6 9:16,PVG,PVG,XIY,XIY,4,14,6,97,570,165,130,7,137,319
437489136,2024/4/6 0:00,MU,6484,2024/4/6 17:05,2024/4/6 17:05,2024/4/6 20:45,2024/4/6 20:20,2024/4/6 20:28,KCA,KCA,XIY,XIY,4,14,6,97,1245,220,195,8,203,32L
437288898,2024/4/6 0:00,MU,2112,2024/4/6 14:00,2024/4/6 14:07,2024/4/6 16:15,2024/4/6 15:42,2024/4/6 15:54,PKX,PKX,XIY,XIY,4,14,6,97,975,135,95,12,107,32L
437585032,2024/4/6 0:00,MU,2102,2024/4/6 8:00,2024/4/6 8:16,2024/4/6 10:10,2024/4/6 9:49,2024/4/6 10:00,PKX,PKX,XIY,XIY,4,14,6,97,610,130,93,11,104,33L
437071687,2024/4/6 0:00,MU,2162,2024/4/6 17:25,2024/4/6 17:43,2024/4/6 19:55,2024/4/6 19:55,2024/4/6 20:02,SHA,SHA,XIY,XIY,4,14,6,97,1195,150,132,7,139,32L
437388835,2024/4/6 0:00,MU,2264,2024/4/6 16:40,2024/4/6 16:47,2024/4/6 19:50,2024/4/6 19:32,2024/4/6 19:45,SHE,SHE,XIY,XIY,4,14,6,97,1190,190,165,13,178,73M
437383413,2024/4/6 0:00,MU,5269,2024/4/6 13:40,2024/4/6 13:39,2024/4/6 15:35,2024/4/6 15:13,2024/4/6 15:23,KHN,KHN,XIY,XIY,4,14,6,97,935,115,94,10,104,320
437487241,2024/4/6 0:00,MU,2380,2024/4/6 22:00,2024/4/6 22:35,2024/4/7 0:25,2024/4/7 0:37,2024/4/7 0:41,HGH,HGH,XIY,XIY,4,14,0,98,25,145,122,4,126,325
437584853,2024/4/6 0:00,MU,2140,2024/4/6 19:35,2024/4/6 19:48,2024/4/6 22:40,2024/4/6 22:36,2024/4/6 22:43,SYX,SYX,XIY,XIY,4,14,6,97,1360,185,168,7,175,325
437482138,2024/4/6 0:00,MU,2182,2024/4/6 11:20,2024/4/6 11:20,2024/4/6 13:45,2024/4/6 13:07,2024/4/6 13:12,KMG,KMG,XIY,XIY,4,14,6,97,825,145,107,5,112,325
437477436,2024/4/6 0:00,MU,2214,2024/4/6 14:05,2024/4/6 14:13,2024/4/6 17:05,2024/4/6 16:34,2024/4/6 16:40,XMN,XMN,XIY,XIY,4,14,6,97,1025,180,141,6,147,325
437330336,2024/4/6 0:00,MU,9940,2024/4/6 19:30,2024/4/6 19:29,2024/4/6 23:10,2024/4/6 22:53,2024/4/6 23:03,YIN,YIN,XIY,XIY,4,14,6,97,1390,220,204,10,214,32L
